SamSeq00_startcount.txt, 4
SamSeq00_stopcount.txt, 15
SamSeq01_startcount.txt, 14
SamSeq01_stopcount.txt, 16
SamSeq02_startcount.txt, 9
SamSeq02_stopcount.txt, 23
SamSeq03_startcount.txt, 1
SamSeq03_stopcount.txt, 4
